lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag
34.0093,-118.4588,9,4,0,19,0.0
34.0443,-118.2698,5,4,0,0,1.0
34.0433,-118.2698,10,1,0,0,1.0
34.0373,-118.4698,3,3,0,20,1.0
34.0443,-118.2698,0,1,0,0,0.0
34.0403,-118.2708,7,3,1,0,1.0
33.8753,-118.2588,6,3,0,16,1.0
33.8743,-118.1668,11,3,0,19,1.0
33.9193,-118.1008,9,3,0,21,1.0
33.8943,-118.1928,1,3,0,16,0.0
34.0473,-118.2538,6,3,0,1,0.0
33.9283,-118.3178,9,3,0,12,0.0
33.9983,-118.0778,8,1,0,19,0.0
34.0763,-118.1018,2,3,0,17,1.0
34.0443,-118.2698,0,1,0,0,1.0
34.0463,-118.2518,9,3,0,1,1.0
34.0443,-118.2698,9,2,0,0,1.0
34.0093,-118.0988,11,4,0,17,1.0
34.0323,-118.1268,0,1,0,14,0.0
34.0443,-118.2698,1,2,0,0,0.0
33.9703,-118.4318,10,2,0,17,0.0
34.0523,-118.0978,10,1,0,17,0.0
33.8683,-118.1838,4,3,1,19,0.0
33.8533,-118.1878,9,3,1,20,1.0
34.0443,-118.2698,6,1,0,0,0.0
33.8963,-118.2858,9,3,1,14,1.0
34.0443,-118.2698,2,2,0,0,1.0
34.0443,-118.2698,7,1,0,0,0.0
34.0143,-118.2118,2,2,0,6,1.0
34.0103,-118.4228,8,4,0,15,1.0
33.9003,-118.3918,11,3,0,18,0.0
34.0133,-118.3058,7,2,0,4,0.0
33.9103,-118.3518,5,1,0,15,0.0
34.0373,-118.1108,7,3,0,15,0.0
34.0443,-118.2698,9,2,0,0,1.0
33.9863,-118.3098,6,2,0,7,1.0
34.0443,-118.2698,7,3,0,0,0.0
34.0093,-118.3318,2,1,0,7,1.0
34.0443,-118.2698,10,1,0,0,0.0
33.8703,-118.1438,8,1,0,21,1.0
33.9803,-118.1268,5,3,0,15,0.0
34.0493,-118.2468,6,3,0,2,1.0
33.8883,-118.1098,11,3,0,22,0.0
33.9143,-118.1108,6,3,0,20,0.0
34.0473,-118.4608,7,4,0,19,1.0
34.0363,-118.4408,8,4,0,17,0.0
34.0193,-118.4128,3,2,0,14,1.0
33.9293,-118.2468,8,2,1,11,0.0
33.8883,-118.3748,1,2,1,18,0.0
33.9113,-118.1008,10,3,0,21,0.0
34.0443,-118.2698,3,1,0,0,0.0
34.0443,-118.2698,4,3,0,0,0.0
34.0243,-118.2688,4,7,0,2,0.0
34.0373,-118.2458,7,3,0,2,0.0
34.0353,-118.2998,11,3,0,3,0.0
33.9813,-118.3938,10,2,0,13,0.0
34.0443,-118.2698,0,2,0,0,1.0
34.0073,-118.1918,2,3,0,8,1.0
33.9753,-118.2848,8,1,0,7,1.0
33.9173,-118.3928,0,2,1,17,1.0
33.9393,-118.4538,6,1,0,21,1.0
34.0473,-118.0778,10,4,0,19,0.0
33.9873,-118.3868,2,4,0,13,0.0
34.0393,-118.1008,5,2,0,16,0.0
33.9573,-118.2758,7,1,0,8,1.0
33.8603,-118.2688,0,4,0,18,0.0
34.0363,-118.1888,8,2,0,8,1.0
33.9703,-118.1618,7,3,0,13,0.0
34.0443,-118.2698,5,3,0,0,1.0
34.0313,-118.3138,11,3,0,4,0.0
33.9783,-118.3038,3,1,0,7,1.0
33.9943,-118.3948,0,1,0,13,1.0
33.9873,-118.1908,9,3,0,9,1.0
33.9783,-118.2948,2,4,0,7,0.0
33.8283,-118.3118,7,1,0,22,0.0
34.0443,-118.2698,8,3,0,0,1.0
34.0713,-118.4278,10,4,1,16,0.0
33.8503,-118.2378,8,4,1,19,0.0
34.0343,-118.1258,6,4,0,14,0.0
33.8903,-118.2578,1,2,0,15,1.0
33.9863,-118.3718,10,2,0,11,0.0
34.0443,-118.2698,7,3,0,0,1.0
34.0443,-118.2698,5,3,1,0,1.0
33.8573,-118.1618,9,1,0,21,0.0
34.0443,-118.2698,2,4,0,0,1.0
33.9253,-118.1118,8,1,0,19,0.0
33.9533,-118.2188,5,3,0,10,1.0
34.0443,-118.2698,3,4,1,0,1.0
34.0253,-118.1168,5,1,0,15,0.0
33.9243,-118.1488,4,4,0,17,1.0
34.0443,-118.2698,8,3,0,0,1.0
34.0443,-118.1108,6,2,0,15,0.0
33.9733,-118.0878,5,4,1,19,1.0
34.0183,-118.3338,8,2,0,6,0.0
34.0333,-118.1338,4,3,0,13,0.0
33.9563,-118.2958,0,2,0,9,0.0
34.0443,-118.2698,6,1,0,0,0.0
33.8983,-118.1108,9,1,0,21,0.0
34.0253,-118.3748,9,3,0,10,1.0
33.8723,-118.1778,8,3,0,19,1.0
34.0443,-118.2698,2,4,0,0,1.0
34.0283,-118.2708,10,3,0,1,1.0
33.9893,-118.1468,2,1,0,13,0.0
34.0443,-118.2698,7,1,0,0,0.0
34.0083,-118.2628,0,4,0,3,1.0
33.9453,-118.3618,6,2,0,13,0.0
33.8373,-118.2208,0,4,0,21,1.0
33.9013,-118.0968,9,3,0,22,0.0
34.0403,-118.3348,0,2,1,6,0.0
34.0443,-118.2698,0,2,0,0,0.0
34.0443,-118.2698,6,1,0,0,1.0
34.0443,-118.2698,10,1,0,0,0.0
34.0063,-118.2758,4,3,0,3,1.0
34.0023,-118.1998,0,2,0,8,1.0
34.0103,-118.2518,6,1,0,3,1.0
33.8423,-118.2858,9,4,0,20,1.0
34.0443,-118.2698,11,3,0,0,0.0
34.0193,-118.1188,0,1,0,15,1.0
34.0493,-118.2548,4,4,0,1,1.0
33.9403,-118.2088,4,3,0,12,1.0
34.0443,-118.3708,3,2,0,10,0.0
34.0443,-118.2698,6,4,0,0,0.0
33.9623,-118.1708,8,2,0,12,1.0
33.9133,-118.0958,3,1,0,21,1.0
34.0443,-118.2698,4,3,0,0,1.0
34.0443,-118.2698,5,3,0,0,0.0
33.9963,-118.3348,8,4,0,8,0.0
33.9013,-118.1508,11,3,0,18,1.0
34.0393,-118.1208,5,4,1,14,0.0
33.9493,-118.1148,4,2,0,18,1.0
33.9193,-118.3928,5,3,0,17,0.0
33.9733,-118.1778,8,4,0,11,1.0
33.9813,-118.2318,6,1,0,7,0.0
33.9903,-118.0908,10,4,0,18,0.0
34.0443,-118.2698,3,4,0,0,1.0
34.0413,-118.4378,9,1,1,16,0.0
33.9523,-118.2408,7,2,0,9,0.0
34.0323,-118.4328,8,2,0,16,0.0
34.0443,-118.2698,11,4,0,0,1.0
34.0253,-118.4628,1,4,0,19,1.0
34.0713,-118.1118,1,4,0,16,1.0
34.0673,-118.0778,11,2,0,19,1.0
34.0333,-118.2438,5,3,1,2,0.0
33.9063,-118.3648,4,1,0,16,0.0
33.8963,-118.2078,11,3,1,16,1.0
33.9023,-118.1668,9,3,0,17,0.0
34.0293,-118.4358,2,2,0,16,0.0
33.9693,-118.3978,1,4,0,14,0.0
33.9013,-118.3598,0,1,1,16,1.0
33.9743,-118.1268,6,3,0,15,0.0
34.0073,-118.2778,0,3,0,3,0.0
34.0253,-118.3408,3,3,0,7,0.0
34.0443,-118.2698,0,5,0,0,1.0
34.0063,-118.3318,7,1,1,7,1.0
33.8483,-118.2418,5,3,1,19,0.0
33.9813,-118.2848,6,2,0,6,0.0
34.0443,-118.2698,1,2,0,0,0.0
33.9633,-118.1268,0,2,0,16,0.0
33.9433,-118.2678,8,1,1,10,1.0
33.9773,-118.4228,2,2,0,16,1.0
33.9623,-118.1398,1,2,0,15,0.0
34.0413,-118.1938,6,4,0,7,1.0
34.0103,-118.3478,0,2,0,8,1.0
33.9943,-118.3408,9,3,0,8,0.0
34.0443,-118.2698,5,4,0,0,0.0
33.9863,-118.1978,4,2,0,9,1.0
34.0113,-118.2858,8,3,0,3,1.0
33.8983,-118.1448,3,1,0,19,1.0
33.9533,-118.1528,4,1,1,14,1.0
33.9973,-118.2458,8,2,0,5,0.0
33.8543,-118.2658,9,3,0,19,0.0
34.0443,-118.2698,0,3,0,0,1.0
34.0193,-118.2108,9,2,0,6,0.0
34.0453,-118.1448,3,3,0,12,0.0
33.9173,-118.1378,4,4,0,18,0.0
33.9113,-118.1468,10,3,0,18,0.0
34.0443,-118.2698,4,2,0,0,0.0
34.0133,-118.0718,0,4,0,20,1.0
33.9213,-118.1808,9,4,0,15,1.0
34.0443,-118.2698,10,1,0,0,0.0
33.9343,-118.3978,3,2,0,16,0.0
34.0443,-118.2698,4,3,0,0,1.0
34.0443,-118.2698,11,3,0,0,0.0
33.9203,-118.1698,4,3,0,15,0.0
34.0443,-118.2698,3,2,0,0,1.0
34.0183,-118.3428,8,3,0,7,1.0
33.9163,-118.3828,7,4,0,17,0.0
34.0373,-118.3788,11,4,0,10,1.0
33.9643,-118.3188,8,2,0,9,1.0
34.0353,-118.2608,0,3,1,1,1.0
33.9723,-118.1668,10,1,0,12,1.0
33.8823,-118.2168,7,1,0,17,0.0
33.9773,-118.2268,5,3,0,7,0.0
33.8923,-118.1868,4,1,0,17,0.0
33.8873,-118.2198,1,3,0,16,1.0
34.0443,-118.2698,8,2,0,0,1.0
34.0443,-118.2698,2,3,0,0,0.0
34.0443,-118.2698,11,1,0,0,1.0
34.0163,-118.2598,5,1,0,2,1.0
33.9983,-118.2338,0,4,0,5,0.0
34.0583,-118.4468,3,2,0,17,0.0
34.0443,-118.2698,0,2,0,0,0.0
33.9253,-118.4448,3,4,0,21,1.0
33.9403,-118.2878,0,3,0,10,0.0
33.9783,-118.3368,5,4,0,9,0.0
34.0633,-118.1108,9,1,1,16,1.0
34.0503,-118.2768,3,2,0,0,1.0
33.9783,-118.2998,3,1,0,7,1.0
33.8553,-118.1828,0,2,0,20,0.0
33.9803,-118.3868,4,1,0,13,0.0
34.0023,-118.2818,6,3,0,4,0.0
34.0443,-118.2698,4,3,0,0,0.0
34.0443,-118.2698,3,1,0,0,1.0
33.9683,-118.4338,0,4,0,18,1.0
33.9813,-118.3348,5,3,0,9,1.0
34.0243,-118.2408,4,2,0,3,0.0
34.0213,-118.4108,2,3,1,14,0.0
33.8533,-118.1678,4,2,0,21,1.0
34.0163,-118.2988,2,1,0,4,1.0
33.9193,-118.4098,4,2,1,18,1.0
34.0443,-118.2698,4,4,0,0,1.0
33.9663,-118.1028,11,2,0,18,0.0
33.9003,-118.2788,11,1,0,14,1.0
33.8933,-118.3098,1,4,0,15,1.0
34.0443,-118.2698,9,3,0,0,0.0
33.8713,-118.2728,8,3,0,17,0.0
34.0333,-118.2628,2,2,0,1,1.0
33.9353,-118.1208,1,3,0,18,0.0
33.9323,-118.3238,9,2,0,12,0.0
33.9123,-118.3268,1,3,0,14,1.0
33.9933,-118.4278,4,2,0,16,0.0
34.0443,-118.2698,6,4,0,0,1.0
33.9063,-118.1528,3,4,0,18,0.0
33.8993,-118.1858,2,3,0,16,1.0
34.0443,-118.2698,4,2,0,0,0.0
34.0413,-118.1018,4,4,0,16,0.0
33.9753,-118.2108,3,4,0,9,1.0
34.0423,-118.1808,2,3,0,8,1.0
33.9443,-118.1138,1,3,0,18,0.0
33.9533,-118.3878,10,4,0,14,0.0
33.8753,-118.2758,3,5,0,16,0.0
34.0213,-118.2388,0,3,0,3,1.0
34.0443,-118.2698,2,4,0,0,1.0
34.0443,-118.2698,7,1,0,0,1.0
33.8893,-118.3368,4,4,0,16,0.0
33.9093,-118.4448,7,3,0,22,0.0
33.8903,-118.2558,2,3,0,15,1.0
33.8583,-118.1638,6,1,0,21,0.0
33.9103,-118.4568,4,4,0,23,0.0
34.0283,-118.1588,0,1,0,11,0.0
34.0443,-118.2698,5,4,1,0,1.0
33.9453,-118.3448,0,3,1,12,1.0
33.9013,-118.3888,7,4,0,18,1.0
33.8803,-118.3618,0,4,1,18,0.0
34.0443,-118.2698,0,1,0,0,0.0
34.0443,-118.2678,3,3,0,0,1.0
34.0443,-118.4568,10,3,0,18,0.0
34.0443,-118.2698,11,3,1,0,0.0
33.8883,-118.1218,5,3,0,21,0.0
34.0443,-118.3828,0,1,0,11,1.0
33.8963,-118.3488,11,1,0,16,1.0
33.9873,-118.1378,7,1,1,14,1.0
33.9063,-118.1398,11,1,1,18,0.0
33.9873,-118.0648,11,2,0,21,0.0
33.9393,-118.2638,8,3,0,10,1.0
34.0443,-118.2698,2,4,0,0,1.0
34.0293,-118.2628,6,1,0,1,1.0
34.0443,-118.2698,6,2,1,0,1.0
33.9293,-118.3708,1,2,0,15,1.0
33.8693,-118.2058,2,2,0,18,1.0
34.0503,-118.2908,7,3,0,2,1.0
34.0443,-118.2698,2,2,0,0,1.0
34.0033,-118.2128,6,3,0,7,1.0
33.9403,-118.2388,6,4,0,10,1.0
33.9363,-118.0848,10,2,0,21,1.0
34.0143,-118.1868,7,3,0,8,1.0
33.9813,-118.2688,0,1,0,6,1.0
34.0443,-118.2698,1,4,0,0,1.0
33.8613,-118.1538,5,3,1,21,0.0
34.0443,-118.2698,6,3,0,0,0.0
33.9833,-118.2968,9,3,0,6,1.0
33.8253,-118.3138,0,2,0,22,0.0
34.0433,-118.2848,2,2,0,1,1.0
34.0173,-118.1058,9,1,1,16,0.0
34.0293,-118.1778,1,3,1,9,1.0
33.9583,-118.2578,4,2,0,8,1.0
33.8963,-118.3368,7,3,0,16,0.0
33.8763,-118.3778,4,4,0,19,0.0
34.0293,-118.2728,6,2,0,1,0.0
33.9783,-118.2698,3,3,0,6,1.0
34.0443,-118.2698,3,3,0,0,0.0
33.9213,-118.3238,8,4,0,13,0.0
33.8603,-118.2328,2,3,0,18,1.0
33.9813,-118.1158,6,2,0,16,1.0
34.0443,-118.2698,5,1,1,0,0.0
33.9073,-118.3618,2,3,0,16,0.0
33.9353,-118.2838,2,1,0,10,0.0
34.0443,-118.2698,4,2,0,0,1.0
33.8823,-118.3398,11,2,0,17,1.0
34.0443,-118.2698,5,3,0,0,1.0
34.0773,-118.1178,10,1,0,15,0.0
34.0213,-118.2548,6,3,0,2,1.0
34.0163,-118.1668,0,4,1,10,1.0
33.9103,-118.1398,7,1,0,18,0.0
34.0173,-118.1488,6,3,0,12,0.0
33.9663,-118.2698,0,2,0,7,0.0
34.0523,-118.1418,1,2,1,12,1.0
34.0213,-118.4818,1,2,0,21,1.0
34.0443,-118.2698,6,2,1,0,1.0
34.0443,-118.2698,1,1,0,0,1.0
34.0443,-118.2698,8,4,0,0,1.0
34.0693,-118.3868,0,3,0,11,1.0
33.9783,-118.2188,2,3,0,8,1.0
33.8803,-118.1378,4,1,1,21,0.0
33.9343,-118.3188,0,2,0,12,1.0
34.0443,-118.2548,5,2,0,1,1.0
34.0443,-118.2698,10,3,1,0,1.0
33.9873,-118.2628,9,1,0,5,0.0
33.8883,-118.1548,7,3,1,19,0.0
34.0443,-118.2698,0,1,0,0,1.0
34.0443,-118.2698,7,1,0,0,1.0
34.0633,-118.1238,4,4,0,14,1.0
33.9733,-118.3698,3,1,1,12,0.0
34.0443,-118.2698,7,2,1,0,1.0
33.8553,-118.1498,2,2,0,22,0.0
34.0163,-118.1748,4,3,0,9,1.0
34.0443,-118.2698,2,6,0,0,1.0
34.0013,-118.1028,2,2,0,17,0.0
33.8713,-118.3008,8,2,1,17,0.0
34.0143,-118.1378,4,2,0,13,0.0
33.8203,-118.2688,10,4,1,22,0.0
34.0443,-118.2698,3,5,1,0,1.0
34.0503,-118.4668,2,3,0,19,0.0
33.9393,-118.4058,0,4,0,17,0.0
33.9103,-118.1138,8,1,0,20,0.0
33.8823,-118.1548,9,3,0,19,1.0
33.9093,-118.1538,9,1,0,17,0.0
33.9593,-118.2528,8,4,0,8,1.0
34.0443,-118.2698,1,4,0,0,1.0
34.0443,-118.1288,4,4,0,14,1.0
34.0063,-118.4008,8,3,1,13,0.0
33.9683,-118.1598,10,2,0,13,0.0
33.9483,-118.2628,4,3,0,9,1.0
34.0383,-118.1348,9,2,0,13,0.0
34.0443,-118.2698,9,2,0,0,1.0
33.8883,-118.2598,0,1,0,15,0.0
33.9473,-118.1168,7,2,0,18,1.0
33.9913,-118.2688,1,2,0,5,1.0
34.0313,-118.2858,8,4,1,2,1.0
33.9733,-118.3088,5,3,0,8,1.0
33.9123,-118.2808,1,3,0,13,1.0
34.0443,-118.2698,9,3,0,0,1.0
33.9393,-118.3868,11,1,0,15,0.0
33.9893,-118.2848,6,3,1,5,0.0
33.9213,-118.1788,5,1,0,15,0.0
34.0193,-118.2378,3,2,0,4,1.0
33.8663,-118.1568,4,2,1,21,1.0
34.0023,-118.3178,0,2,1,6,0.0
33.9833,-118.2028,7,2,0,9,1.0
33.9813,-118.2538,4,2,1,6,1.0
34.0723,-118.4438,10,3,1,17,1.0
34.0443,-118.2698,4,2,0,0,0.0
33.8983,-118.3618,4,1,0,17,1.0
34.0343,-118.2698,10,1,1,1,1.0
34.0443,-118.2698,1,4,0,0,1.0
33.9893,-118.2538,4,3,0,5,0.0
33.9193,-118.1448,11,2,1,17,1.0
34.0273,-118.4058,11,3,0,13,1.0
33.8613,-118.1808,4,4,1,20,0.0
34.0443,-118.2698,1,1,0,0,1.0
33.9343,-118.3258,6,2,1,12,1.0
33.8993,-118.1048,4,2,0,21,0.0
33.9393,-118.4598,2,4,0,21,0.0
33.9913,-118.1528,4,2,0,12,1.0
34.0083,-118.2108,0,1,0,6,0.0
34.0443,-118.2698,2,1,0,0,1.0
34.0333,-118.2628,6,1,0,1,1.0
34.0333,-118.0968,6,3,0,17,0.0
34.0253,-118.2498,3,4,0,2,1.0
34.0443,-118.2698,6,2,0,0,1.0
33.9903,-118.1208,3,4,1,15,0.0
34.0443,-118.2698,1,4,0,0,1.0
34.0443,-118.2698,6,3,0,0,0.0
33.9503,-118.1158,5,3,1,18,0.0
33.9973,-118.2878,5,2,0,5,1.0
34.0443,-118.2698,11,4,0,0,1.0
33.9913,-118.3588,6,4,0,10,0.0
34.0443,-118.2698,3,1,0,0,1.0
33.9233,-118.1648,10,3,0,16,1.0
34.0213,-118.4618,7,3,0,19,1.0
33.8633,-118.1898,1,3,0,19,1.0
33.8603,-118.3178,0,1,1,19,0.0
34.0273,-118.2748,7,3,1,1,0.0
33.9643,-118.4198,2,2,0,17,0.0
34.0113,-118.1698,6,3,0,10,1.0
34.0063,-118.3158,1,4,0,5,1.0
33.9753,-118.4098,10,3,0,15,0.0
34.0013,-118.3158,4,4,0,6,1.0
34.0403,-118.1698,0,3,0,10,1.0
34.0443,-118.2698,3,3,0,0,1.0
34.0443,-118.2698,7,3,0,0,1.0
34.0273,-118.2528,5,3,0,2,1.0
33.9973,-118.4318,8,3,0,16,1.0
34.0083,-118.3668,3,2,0,10,1.0
34.0443,-118.2698,1,3,0,0,0.0
33.9483,-118.2808,8,3,0,9,0.0
34.0443,-118.2698,4,2,0,0,0.0
34.0443,-118.2698,1,4,0,0,0.0
33.8963,-118.1548,1,2,0,18,1.0
34.0673,-118.3758,6,2,0,10,1.0
34.0463,-118.1208,10,1,1,14,1.0
34.0183,-118.2348,1,1,0,4,1.0
34.0083,-118.0778,5,3,0,19,0.0
34.0443,-118.2698,2,3,0,0,1.0
33.9553,-118.2118,7,1,0,10,0.0
33.9103,-118.1758,6,2,0,16,1.0
33.9863,-118.2908,6,2,0,6,0.0
34.0443,-118.2698,9,1,0,0,0.0
33.9123,-118.2468,10,4,0,13,1.0
34.0293,-118.2678,4,2,1,1,1.0
34.0443,-118.2698,1,2,0,0,1.0
33.9633,-118.4388,7,3,0,18,1.0
33.9553,-118.4538,10,1,1,20,1.0
34.0443,-118.2698,8,4,1,0,1.0
33.9703,-118.2058,10,2,0,9,0.0
33.9653,-118.4278,4,3,0,17,0.0
34.0443,-118.2698,1,4,0,0,0.0
33.8333,-118.2648,9,3,0,21,0.0
33.9963,-118.2688,1,1,0,4,0.0
33.8933,-118.1858,1,1,0,17,0.0
34.0703,-118.3928,10,4,0,12,0.0
33.9693,-118.2908,8,3,0,7,1.0
33.9183,-118.2488,0,3,0,12,1.0
34.0323,-118.2888,4,4,0,2,0.0
34.0343,-118.1878,6,4,0,8,0.0
34.0433,-118.3378,4,4,1,6,0.0
33.8813,-118.1758,3,2,0,18,0.0
34.0443,-118.2698,4,3,0,0,1.0
33.9633,-118.2708,8,3,0,8,1.0
33.8193,-118.3258,0,5,0,23,1.0
33.9473,-118.3838,0,2,0,14,0.0
33.8963,-118.3808,0,1,0,18,0.0
34.0443,-118.2698,4,3,0,0,1.0
33.9593,-118.1728,2,4,0,12,1.0
34.0313,-118.4188,0,2,0,14,1.0
34.0573,-118.0928,6,2,0,17,0.0
34.0373,-118.3618,10,3,0,9,1.0
33.9293,-118.2998,7,1,0,11,1.0
34.0443,-118.2698,4,2,0,0,1.0
34.0443,-118.2698,9,4,0,0,1.0
33.9983,-118.4098,11,4,1,14,1.0
33.9693,-118.3868,4,4,0,13,0.0
33.8813,-118.3638,0,4,0,18,0.0
33.9503,-118.0758,5,1,0,21,0.0
34.0273,-118.2468,2,3,0,2,1.0
34.0443,-118.2698,10,3,0,0,0.0
34.0083,-118.3208,0,2,0,6,0.0
34.0583,-118.4208,4,5,0,15,1.0
33.9673,-118.0758,2,4,0,20,0.0
34.0443,-118.2698,0,3,0,0,0.0
33.9073,-118.1588,1,1,1,17,0.0
33.8663,-118.1778,3,4,0,20,0.0
33.9893,-118.2378,3,1,0,6,1.0
34.0293,-118.2088,2,2,0,6,0.0
34.0243,-118.3798,7,4,1,11,0.0
33.8573,-118.2388,5,3,0,18,1.0
34.0003,-118.2718,3,3,0,4,1.0
33.9063,-118.3968,9,3,0,18,0.0
33.8433,-118.3178,10,1,0,20,0.0
34.0473,-118.2718,8,1,0,0,1.0
34.0133,-118.2148,2,4,0,6,1.0
34.0443,-118.2698,8,3,0,0,0.0
33.9763,-118.3258,1,4,0,8,0.0
33.9333,-118.2618,9,3,0,11,1.0
34.0443,-118.2698,5,4,0,0,1.0
34.0053,-118.1078,1,2,0,16,0.0
34.0443,-118.2698,7,4,1,0,1.0
34.0163,-118.2718,3,3,0,2,1.0
33.8753,-118.1908,3,3,0,18,0.0
33.9783,-118.1918,3,1,0,10,1.0
34.0323,-118.2518,0,2,0,2,1.0
34.0223,-118.0648,4,1,0,20,1.0
33.8463,-118.3918,11,4,0,23,0.0
33.9843,-118.1808,0,2,1,10,0.0
34.0443,-118.2698,5,4,0,0,0.0
34.0443,-118.2698,6,4,0,0,0.0
34.0063,-118.1808,5,4,0,9,1.0
34.0433,-118.3408,8,4,0,7,0.0
34.0213,-118.3778,5,2,0,11,0.0
34.0523,-118.3948,2,1,0,12,0.0
33.8573,-118.2688,3,2,0,18,0.0
33.9953,-118.2698,4,1,0,4,1.0
34.0443,-118.2698,2,1,1,0,0.0
33.8953,-118.3758,0,3,0,18,1.0
34.0443,-118.2698,8,2,1,0,1.0
33.9563,-118.2798,7,3,0,8,0.0
33.9303,-118.4208,8,1,0,18,0.0
33.8663,-118.3218,5,4,0,18,0.0
34.0443,-118.2698,11,1,0,0,0.0
34.0213,-118.2388,7,1,0,3,0.0
34.0233,-118.2188,0,1,0,5,0.0
34.0443,-118.2588,8,4,1,1,1.0
33.9033,-118.1318,7,1,1,19,1.0
33.9643,-118.2688,10,3,0,8,1.0
34.0283,-118.2258,1,4,0,4,0.0
34.0363,-118.3308,5,2,0,6,1.0
33.8353,-118.2028,6,3,0,21,1.0
33.9153,-118.2718,6,2,0,12,1.0
34.0443,-118.2698,9,3,0,0,1.0
33.8633,-118.3968,10,2,0,22,0.0
34.0033,-118.2518,3,2,0,4,1.0
33.8743,-118.1298,0,1,1,22,1.0
33.9213,-118.3268,10,1,0,13,0.0
33.9423,-118.1118,7,2,1,18,0.0
34.0163,-118.3258,2,2,0,6,0.0
34.0443,-118.2698,3,4,1,0,1.0
33.8903,-118.4278,1,3,0,22,1.0
34.0103,-118.4398,1,4,0,17,1.0
34.0443,-118.2698,1,1,0,0,0.0
34.0553,-118.2868,4,1,0,2,1.0
33.9813,-118.2538,6,4,1,6,1.0
34.0443,-118.2698,9,3,0,0,1.0
33.8883,-118.4248,10,1,0,21,0.0
33.9523,-118.1548,0,2,0,14,1.0
33.8843,-118.2678,4,3,0,16,1.0
33.9323,-118.2568,10,4,0,11,1.0
34.0263,-118.2778,2,1,0,1,0.0
34.0443,-118.2698,9,1,0,0,1.0
33.8713,-118.1508,5,3,0,20,0.0
33.8883,-118.3758,9,3,1,18,1.0
33.9103,-118.4468,11,2,0,22,1.0
34.0383,-118.1318,6,3,0,13,0.0
34.0443,-118.0918,1,3,0,17,0.0
33.9513,-118.2668,0,4,0,9,1.0
33.9243,-118.3718,9,2,0,15,0.0
34.0023,-118.1698,3,3,0,10,0.0
33.9203,-118.1508,1,4,0,17,1.0
33.8443,-118.3578,2,2,0,21,0.0
33.8143,-118.2768,0,1,0,23,0.0
34.0093,-118.4228,1,3,0,15,0.0
33.8383,-118.1988,9,1,0,21,1.0
34.0413,-118.0888,8,1,0,18,1.0
34.0053,-118.1018,8,3,0,17,1.0
34.0443,-118.2698,7,3,0,0,1.0
34.0443,-118.2698,0,3,0,0,1.0
33.9303,-118.1318,7,1,1,17,1.0
33.9883,-118.3188,0,2,0,7,0.0
33.9783,-118.2418,0,1,0,7,0.0
33.9873,-118.1118,7,2,0,16,0.0
34.0263,-118.4508,2,3,0,18,0.0
34.0443,-118.4468,1,4,0,17,0.0
33.9553,-118.1728,11,4,0,13,0.0
34.0443,-118.2698,5,4,0,0,1.0
34.0593,-118.4128,10,3,0,14,0.0
33.8763,-118.3108,11,3,0,17,0.0
34.0313,-118.3698,5,4,1,10,1.0
33.9393,-118.3218,10,4,1,11,0.0
34.0443,-118.2698,9,1,0,0,0.0
33.9453,-118.3468,0,3,0,12,1.0
33.8483,-118.3278,2,3,0,20,0.0
33.9773,-118.3288,0,2,0,8,0.0
33.8643,-118.2528,2,2,0,18,0.0
33.8953,-118.1148,9,1,0,21,1.0
33.9363,-118.3258,3,3,0,12,0.0
33.9673,-118.2518,2,3,0,7,0.0
33.9953,-118.1518,4,3,0,12,0.0
33.9473,-118.1538,5,3,0,15,0.0
34.0313,-118.4188,6,4,0,14,1.0
34.0323,-118.4378,11,3,0,16,1.0
34.0443,-118.2698,11,1,0,0,1.0
33.9073,-118.2638,5,3,0,13,0.0
34.0183,-118.1748,4,2,0,9,0.0
34.0443,-118.2698,5,2,0,0,0.0
34.0523,-118.1298,10,4,0,14,1.0
34.0403,-118.2968,2,3,0,2,1.0
33.8653,-118.2538,0,4,0,17,1.0
33.8503,-118.2278,5,2,1,19,1.0
34.0693,-118.0928,4,1,0,17,0.0
33.9623,-118.1518,7,2,0,14,1.0
34.0443,-118.2698,6,3,0,0,1.0
33.9623,-118.1298,1,2,1,16,0.0
33.9963,-118.3128,0,1,0,6,1.0
33.8843,-118.2348,8,1,0,16,1.0
33.9033,-118.3918,5,4,0,18,0.0
33.9933,-118.1618,2,2,0,11,1.0
33.9513,-118.2818,9,2,1,9,1.0
34.0573,-118.1518,10,3,0,11,0.0
34.0443,-118.2698,7,1,1,0,1.0
34.0543,-118.3398,6,3,0,7,0.0
33.8453,-118.2468,5,3,0,20,0.0
34.0443,-118.2698,4,1,0,0,0.0
33.8483,-118.3228,6,2,1,20,0.0
33.9783,-118.3638,6,2,0,11,0.0
34.0443,-118.2698,0,1,0,0,0.0
34.0443,-118.2698,4,4,1,0,1.0
33.9573,-118.1068,10,1,0,18,1.0
34.0443,-118.2698,9,1,0,0,1.0
34.0443,-118.2698,11,1,0,0,1.0
34.0443,-118.2698,9,1,0,0,0.0
33.9973,-118.2198,7,1,0,6,0.0
33.8913,-118.1298,10,1,0,20,1.0
33.8153,-118.2688,7,3,0,22,0.0
33.9673,-118.1458,3,4,1,14,0.0
34.0443,-118.2698,2,3,1,0,0.0
33.9763,-118.0938,5,2,0,18,0.0
34.0253,-118.4478,0,1,0,17,1.0
33.9103,-118.2348,9,2,1,13,0.0
